step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
12682,2023-07-03 13:45:31.139463200,1,193.29,41.0,-0.24548653419674482,0.21848373419672548,0.010000000000019327,0.0170028
12684,2023-07-03 13:45:31.364572430,1,193.3,62.0,-0.27043918204301576,0.25398218204301576,0.0,0.016457
12686,2023-07-03 13:45:31.364704398,1,193.3,94.0,-0.2805689820430067,0.25398218204301576,0.009999999999990905,0.0165868
12702,2023-07-03 13:45:34.330746865,1,193.29,53.0,-0.20621922322319194,0.17959252322317262,0.010000000000019327,0.0166267
12703,2023-07-03 13:45:34.330846805,1,193.29,64.0,-0.43221625155840243,0.41578675155840245,0.0,0.0164295
12708,2023-07-03 13:45:35.453490580,1,193.28,155.0,-0.15333499083772775,0.13677359083772775,0.0,0.0165614
12723,2023-07-03 13:45:37.907620599,1,193.28,53.0,-0.1849969202544848,0.16847272025448481,0.0,0.0165242
12731,2023-07-03 13:45:40.959058169,2,193.25,158.0,-0.28070458204300663,0.25398218204301576,0.009999999999990905,0.0167224
12741,2023-07-03 13:45:40.959063488,2,193.25,36.0,-0.08466754241218187,0.056792142412190966,0.009999999999990905,0.0178754
12748,2023-07-03 13:45:40.959845391,2,193.24,59.0,-0.3276683704904333,0.30051577049044237,0.009999999999990905,0.0171526
12800,2023-07-03 13:45:46.949951334,1,193.22,167.0,-0.15442149102149877,0.12699109102150788,0.009999999999990905,0.0174304
12804,2023-07-03 13:45:47.733492629,1,193.21,38.0,-0.06281630464462544,0.03591850464463453,0.009999999999990905,0.0168978
12809,2023-07-03 13:45:47.733492629,2,193.21,73.0,-0.38663014644633614,0.35918504644634525,0.009999999999990905,0.0174451
12814,2023-07-03 13:45:47.794153869,1,193.2,137.0,-0.2811261820430351,0.25398218204301576,0.010000000000019327,0.017144
12815,2023-07-03 13:45:47.794153869,2,193.2,113.0,-0.07794043640862247,0.05079643640860315,0.010000000000019327,0.017144
12822,2023-07-03 13:45:47.794188781,2,193.2,90.0,-0.08411784241221029,0.056792142412190966,0.010000000000019327,0.0173257
12830,2023-07-03 13:45:47.794208737,2,193.2,117.0,-0.2818674820430351,0.25398218204301576,0.010000000000019327,0.0178853
12838,2023-07-03 13:45:47.794208737,1,193.2,59.0,-0.06449230464465386,0.03591850464463453,0.010000000000019327,0.0185738
12858,2023-07-03 13:45:47.819439781,1,193.17,144.0,-0.27047758204301575,0.25398218204301576,0.0,0.0164954
12880,2023-07-03 13:45:50.178073261,1,193.19,52.0,-0.08350034241218188,0.056792142412190966,0.009999999999990905,0.0167082
12906,2023-07-03 13:45:57.300187756,1,193.17,75.0,-0.20860194239335647,0.19175234239335648,0.0,0.0168496
12911,2023-07-03 13:45:59.871444411,1,193.18,136.0,-0.28069698204300664,0.25398218204301576,0.009999999999990905,0.0167148
12937,2023-07-03 13:46:01.655010094,2,193.15,160.0,-0.05279721820429248,0.025398218204301576,0.009999999999990905,0.017399
12940,2023-07-03 13:46:01.655010094,2,193.15,103.0,-0.28138118204300666,0.25398218204301576,0.009999999999990905,0.017399
12943,2023-07-03 13:46:01.655390194,1,193.14,112.0,-0.10699931803556403,0.08031621803554471,0.010000000000019327,0.0166831
12946,2023-07-03 13:46:01.658874250,2,193.14,41.0,-0.27056218204301574,0.25398218204301576,0.0,0.01658
12950,2023-07-03 13:46:01.750284232,1,193.13,106.0,-0.08408824241218187,0.056792142412190966,0.009999999999990905,0.0172961
12951,2023-07-03 13:46:01.750284232,1,193.13,90.0,-0.052694318204292476,0.025398218204301576,0.009999999999990905,0.0172961
12954,2023-07-03 13:46:01.750386900,1,193.13,123.0,-0.3617433078406283,0.3350255078406374,0.009999999999990905,0.0167178
12962,2023-07-03 13:46:01.767226670,2,193.12,107.0,-0.06269211820428339,0.025398218204301576,0.01999999999998181,0.0172939
12965,2023-07-03 13:46:01.767226670,1,193.12,75.0,-0.1642849910214897,0.12699109102150788,0.01999999999998181,0.0172939
13002,2023-07-03 13:46:01.789635956,2,193.09,157.0,-0.293417382043026,0.25398218204301576,0.020000000000010232,0.0194352
13006,2023-07-03 13:46:01.789635956,1,193.08,50.0,-0.1478020761286032,0.09836687612860205,0.030000000000001137,0.0194352
13015,2023-07-03 13:46:02.230655371,2,193.11,48.0,-0.27058168204301575,0.25398218204301576,0.0,0.0165995
13026,2023-07-03 13:46:02.401434253,2,193.13,100.0,-0.07242070464464476,0.03591850464463453,0.020000000000010232,0.0165022
13047,2023-07-03 13:46:08.166867538,2,193.08,55.0,-0.28084978204300665,0.25398218204301576,0.009999999999990905,0.0168676
13052,2023-07-03 13:46:08.166972928,2,193.08,91.0,-0.14081368482437284,0.11358428482438193,0.009999999999990905,0.0172294
13069,2023-07-03 13:46:11.003540976,2,193.08,105.0,-0.46672974351570196,0.43991004351571106,0.009999999999990905,0.0168197
13086,2023-07-03 13:46:11.612393861,1,193.08,111.0,-0.05348630464463453,0.03591850464463453,0.0,0.0175678
13088,2023-07-03 13:46:11.612852409,2,193.08,164.0,-0.26048345100032894,0.24361115100032896,0.0,0.0168723
13099,2023-07-03 13:46:12.178301569,1,193.07,130.0,-0.2647959058738002,0.23825640587378089,0.010000000000019327,0.0165395
13102,2023-07-03 13:46:12.178338632,1,193.07,114.0,-0.2804609820430351,0.25398218204301576,0.010000000000019327,0.0164788
13105,2023-07-03 13:46:12.222254368,2,193.06,53.0,-0.10680871803553563,0.08031621803554471,0.009999999999990905,0.0164925
13109,2023-07-03 13:46:12.724402435,2,193.06,133.0,-0.1637267910215181,0.12699109102150788,0.020000000000010232,0.0167357
13110,2023-07-03 13:46:12.724402435,1,193.06,127.0,-0.290717882043026,0.25398218204301576,0.020000000000010232,0.0167357
13124,2023-07-03 13:46:12.725712902,2,193.04,43.0,-0.278270932512461,0.25142953251244166,0.010000000000019327,0.0168414
13128,2023-07-03 13:46:13.840786370,1,193.05,48.0,-0.10678291803553562,0.08031621803554471,0.009999999999990905,0.0164667
13135,2023-07-03 13:46:14.063023733,2,193.06,140.0,-0.14348589102150788,0.12699109102150788,0.0,0.0164948
13142,2023-07-03 13:46:14.182185217,1,193.05,150.0,-0.20291131740627535,0.17596401740628445,0.009999999999990905,0.0169473
13144,2023-07-03 13:46:14.182185217,1,193.04,117.0,-0.1639383910215181,0.12699109102150788,0.020000000000010232,0.0169473
13155,2023-07-03 13:46:16.279699697,2,193.03,93.0,-0.09399546911272635,0.06719736911273545,0.009999999999990905,0.0167981
13167,2023-07-03 13:46:17.588247653,1,193.02,53.0,-0.21697602322315443,0.17959252322317262,0.01999999999998181,0.0173835
13189,2023-07-03 13:46:17.998765141,1,193.01,163.0,-0.07144870435159044,0.04399100435157111,0.010000000000019327,0.0174577
13190,2023-07-03 13:46:17.998765141,1,193.01,149.0,-0.0528559182043209,0.025398218204301576,0.010000000000019327,0.0174577
13231,2023-07-03 13:46:18.374664839,2,193.0,68.0,-0.06553851820431181,0.025398218204301576,0.020000000000010232,0.0201403
13247,2023-07-03 13:46:18.374664839,1,193.0,143.0,-0.06693051820431181,0.025398218204301576,0.020000000000010232,0.0215323
13260,2023-07-03 13:46:18.374664839,1,193.0,139.0,-0.07877230464464477,0.03591850464463453,0.020000000000010232,0.0228538
13265,2023-07-03 13:46:18.374664839,2,193.0,151.0,-0.07877230464464477,0.03591850464463453,0.020000000000010232,0.0228538
13268,2023-07-03 13:46:18.374664839,2,193.0,59.0,-0.06825201820431182,0.025398218204301576,0.020000000000010232,0.0228538
13269,2023-07-03 13:46:18.374664839,1,193.0,44.0,-0.12317001803555494,0.08031621803554471,0.020000000000010232,0.0228538
13291,2023-07-03 13:46:18.374664839,1,193.0,89.0,-0.0709133182043118,0.025398218204301576,0.020000000000010232,0.0255151
13293,2023-07-03 13:46:18.374664839,2,193.0,65.0,-0.0709133182043118,0.025398218204301576,0.020000000000010232,0.0255151
13294,2023-07-03 13:46:18.374664839,1,193.0,63.0,-0.2969446325124519,0.25142953251244166,0.020000000000010232,0.0255151
13295,2023-07-03 13:46:18.374664839,1,193.0,125.0,-0.11271246911274568,0.06719736911273545,0.020000000000010232,0.0255151
13299,2023-07-03 13:46:18.374664839,2,193.0,112.0,-0.0709133182043118,0.025398218204301576,0.020000000000010232,0.0255151
13309,2023-07-03 13:46:18.374664839,1,193.0,42.0,-0.0722014182043118,0.025398218204301576,0.020000000000010232,0.0268032
13312,2023-07-03 13:46:18.374664839,2,193.0,58.0,-0.08272170464464476,0.03591850464463453,0.020000000000010232,0.0268032
13326,2023-07-03 13:46:18.374664839,2,193.0,102.0,-0.22761512322318286,0.17959252322317262,0.020000000000010232,0.0280226
13360,2023-07-03 13:46:18.374664839,1,193.0,48.0,-0.07588791820431182,0.025398218204301576,0.020000000000010232,0.0304897
13370,2023-07-03 13:46:18.374664839,2,193.0,134.0,-0.07721411820431182,0.025398218204301576,0.020000000000010232,0.0318159
13376,2023-07-03 13:46:18.374664839,1,193.0,157.0,-0.1909276703093535,0.13911177030934327,0.020000000000010232,0.0318159
13379,2023-07-03 13:46:18.374664839,2,193.0,34.0,-0.07846671820431181,0.025398218204301576,0.020000000000010232,0.0330685
13383,2023-07-03 13:46:18.374664839,2,193.0,90.0,-0.07846671820431181,0.025398218204301576,0.020000000000010232,0.0330685
13389,2023-07-03 13:46:18.374664839,1,193.0,51.0,-0.17749384995282164,0.12442534995281139,0.020000000000010232,0.0330685
13400,2023-07-03 13:46:18.374664839,1,193.0,107.0,-0.0797330182043118,0.025398218204301576,0.020000000000010232,0.0343348
13407,2023-07-03 13:46:18.374664839,1,193.0,165.0,-0.0797330182043118,0.025398218204301576,0.020000000000010232,0.0343348
13411,2023-07-03 13:46:18.374664839,2,193.0,149.0,-0.23530562322318285,0.17959252322317262,0.020000000000010232,0.0357131
13427,2023-07-03 13:46:18.374664839,1,193.0,136.0,-0.13719201803555495,0.08031621803554471,0.020000000000010232,0.0368758
13433,2023-07-03 13:46:18.374664839,1,193.0,77.0,-0.15846867281721655,0.1015928728172063,0.020000000000010232,0.0368758
13440,2023-07-03 13:46:18.374664839,1,193.0,159.0,-0.10225870435158135,0.04399100435157111,0.020000000000010232,0.0382677
13442,2023-07-03 13:46:18.374664839,1,193.0,69.0,-0.10225870435158135,0.04399100435157111,0.020000000000010232,0.0382677
13467,2023-07-03 13:46:18.374664839,2,193.0,37.0,-0.1163507424122012,0.056792142412190966,0.020000000000010232,0.0395586
13476,2023-07-03 13:46:18.374664839,2,193.0,104.0,-0.09679800464464476,0.03591850464463453,0.020000000000010232,0.0408795
13492,2023-07-03 13:46:18.374664839,1,193.0,123.0,-0.12439287497641593,0.062212674976405695,0.020000000000010232,0.0421802
13510,2023-07-03 13:46:18.374664839,2,193.0,102.0,-0.317451582043026,0.25398218204301576,0.020000000000010232,0.0434694
13515,2023-07-03 13:46:18.374664839,1,193.0,68.0,-0.4239639464463555,0.35918504644634525,0.020000000000010232,0.0447789
13518,2023-07-03 13:46:18.374664839,1,193.0,137.0,-0.14509511803555497,0.08031621803554471,0.020000000000010232,0.0447789
13521,2023-07-03 13:46:18.374664839,1,193.0,129.0,-0.09017711820431182,0.025398218204301576,0.020000000000010232,0.0447789
13528,2023-07-03 13:46:18.374664839,2,193.0,127.0,-0.11695143640861339,0.05079643640860315,0.020000000000010232,0.046155
13538,2023-07-03 13:46:18.374664839,2,193.0,37.0,-0.09155321820431181,0.025398218204301576,0.020000000000010232,0.046155
13543,2023-07-03 13:46:18.374664839,2,193.0,42.0,-0.09269261820431181,0.025398218204301576,0.020000000000010232,0.0472944
13558,2023-07-03 13:46:18.374664839,1,193.0,84.0,-0.14882201803555495,0.08031621803554471,0.020000000000010232,0.0485058
13616,2023-07-03 13:46:18.374664839,1,193.0,151.0,-0.09779061820431181,0.025398218204301576,0.020000000000010232,0.0523924
13622,2023-07-03 13:46:18.374664839,1,193.0,142.0,-0.12454853640861338,0.05079643640860315,0.020000000000010232,0.0537521
13643,2023-07-03 13:46:18.374664839,2,193.0,96.0,-0.18855028482439218,0.11358428482438193,0.020000000000010232,0.054966
13652,2023-07-03 13:46:18.374664839,2,193.0,160.0,-0.1675911780410425,0.09157457804103226,0.020000000000010232,0.0560166
13658,2023-07-03 13:46:18.374664839,1,193.0,160.0,-0.15633281803555493,0.08031621803554471,0.020000000000010232,0.0560166
13674,2023-07-03 13:46:18.377392292,1,192.99,110.0,-0.14386509102150788,0.12699109102150788,0.0,0.016874
13680,2023-07-03 13:46:18.378446973,1,192.97,146.0,-0.27830693251243255,0.25142953251244166,0.009999999999990905,0.0168774
13697,2023-07-03 13:46:18.391494006,1,192.96,118.0,-0.2907082820429976,0.25398218204301576,0.01999999999998181,0.0167261
13699,2023-07-03 13:46:18.391494006,1,192.96,75.0,-0.2552098341967073,0.21848373419672548,0.01999999999998181,0.0167261
13709,2023-07-03 13:46:18.416254073,1,192.95,61.0,-0.22354272492922733,0.1866380249292171,0.020000000000010232,0.0169047
13711,2023-07-03 13:46:18.416254073,1,192.95,114.0,-0.06230291820431181,0.025398218204301576,0.020000000000010232,0.0169047
13714,2023-07-03 13:46:18.416254073,2,192.95,108.0,-0.291166482043026,0.25398218204301576,0.020000000000010232,0.0171843
13719,2023-07-03 13:46:18.420835319,1,192.96,99.0,-0.3217089184516189,0.3047786184516189,0.0,0.0169303
13721,2023-07-03 13:46:18.552691943,2,192.96,50.0,-0.17713613607108944,0.16063243607108943,0.0,0.0165037
13729,2023-07-03 13:46:18.579298267,1,192.95,115.0,-0.290779482043026,0.25398218204301576,0.020000000000010232,0.0167973
13735,2023-07-03 13:46:18.743785492,1,192.94,79.0,-0.05239071820429248,0.025398218204301576,0.009999999999990905,0.0169925
13745,2023-07-03 13:46:18.918885491,1,192.93,127.0,-0.07044890435156202,0.04399100435157111,0.009999999999990905,0.0164579
13754,2023-07-03 13:46:19.049601609,1,192.92,105.0,-0.3959824464463555,0.35918504644634525,0.020000000000010232,0.0167974
13756,2023-07-03 13:46:19.050378014,1,192.92,42.0,-0.27409420956193004,0.2475512095619107,0.010000000000019327,0.016543
13785,2023-07-03 13:46:19.668876772,2,192.88,123.0,-0.291361082043026,0.25398218204301576,0.020000000000010232,0.0173789
13788,2023-07-03 13:46:19.668876772,1,192.88,46.0,-0.291361082043026,0.25398218204301576,0.020000000000010232,0.0173789
13790,2023-07-03 13:46:19.668876772,1,192.88,90.0,-0.291361082043026,0.25398218204301576,0.020000000000010232,0.0173789
13802,2023-07-03 13:46:20.018003637,2,192.9,77.0,-0.28087478204300664,0.25398218204301576,0.009999999999990905,0.0168926
13804,2023-07-03 13:46:20.018003637,1,192.9,141.0,-0.23165958151059857,0.20476698151060765,0.009999999999990905,0.0168926
13806,2023-07-03 13:46:20.336492472,1,192.895,150.0,-0.2755203820430112,0.25398218204301576,0.0049999999999954525,0.0165382
13811,2023-07-03 13:46:20.470184049,1,192.9,129.0,-0.5244701640860315,0.5079643640860315,0.0,0.0165058
13813,2023-07-03 13:46:20.470499548,1,192.9,150.0,-0.48141152031420226,0.46486372031420226,0.0,0.0165478
13815,2023-07-03 13:46:20.470557389,1,192.9,59.0,-0.466375643515702,0.43991004351571106,0.009999999999990905,0.0164656
13819,2023-07-03 13:46:20.511513489,1,192.9,134.0,-0.3003582120609548,0.2839607120609548,0.0,0.0163975
13821,2023-07-03 13:46:20.545342348,1,192.89,44.0,-0.2807477820430351,0.25398218204301576,0.010000000000019327,0.0167656
13839,2023-07-03 13:46:21.146797755,2,192.89,107.0,-0.2807365820430351,0.25398218204301576,0.010000000000019327,0.0167544
13840,2023-07-03 13:46:21.146797755,2,192.89,107.0,-0.2807365820430351,0.25398218204301576,0.010000000000019327,0.0167544
13849,2023-07-03 13:46:21.733954815,2,192.87,94.0,-0.18969904657156256,0.16262794657157165,0.009999999999990905,0.0170711
13860,2023-07-03 13:46:21.950277562,1,192.85,155.0,-0.1660263703093626,0.13911177030934327,0.010000000000019327,0.0169146
13863,2023-07-03 13:46:21.950277562,1,192.85,142.0,-0.06330350464465385,0.03591850464463453,0.010000000000019327,0.017385
13878,2023-07-03 13:46:22.480494881,1,192.83,135.0,-0.46734784351570197,0.43991004351571106,0.009999999999990905,0.0174378
13888,2023-07-03 13:46:22.519343048,1,192.81,36.0,-0.29075128204302597,0.25398218204301576,0.020000000000010232,0.0167691
13905,2023-07-03 13:46:22.519343048,1,192.8,104.0,-0.6164524241219107,0.5679214241219096,0.030000000000001137,0.018531
13909,2023-07-03 13:46:22.519343048,1,192.8,42.0,-0.12939571803554584,0.08031621803554471,0.030000000000001137,0.0190795
13936,2023-07-03 13:46:22.526670207,1,192.8,79.0,-0.2674196541066251,0.24094865410663419,0.009999999999990905,0.016471
13939,2023-07-03 13:46:22.634263652,2,192.81,153.0,-0.13725206649853655,0.11070826649854565,0.009999999999990905,0.0165438
13949,2023-07-03 13:46:23.413845899,1,192.8,40.0,-0.27068598204301575,0.25398218204301576,0.0,0.0167038
13952,2023-07-03 13:46:23.413845899,1,192.8,153.0,-0.27068598204301575,0.25398218204301576,0.0,0.0167038
13962,2023-07-03 13:46:23.847894816,2,192.8,78.0,-0.27044858204301575,0.25398218204301576,0.0,0.0164664
13989,2023-07-03 13:46:26.166569812,1,192.83,95.0,-0.27040878204301577,0.25398218204301576,0.0,0.0164266
13992,2023-07-03 13:46:26.383528687,1,192.83,59.0,-0.09268265461290473,0.07619465461290473,0.0,0.016488
13994,2023-07-03 13:46:26.755895035,1,192.83,136.0,-0.1732727319490582,0.15656513194905822,0.0,0.0167076
13999,2023-07-03 13:46:27.410319482,1,192.83,78.0,-0.15784349419729105,0.14141129419729104,0.0,0.0164322
14018,2023-07-03 13:46:29.286064866,1,192.83,97.0,-0.05266601820429248,0.025398218204301576,0.009999999999990905,0.0172678
14042,2023-07-03 13:46:30.113388848,1,192.85,44.0,-0.23125308151062698,0.20476698151060765,0.010000000000019327,0.0164861
14049,2023-07-03 13:46:30.634290145,1,192.84,86.0,-0.2809725820430067,0.25398218204301576,0.009999999999990905,0.0169904
14068,2023-07-03 13:46:32.650917463,1,192.85,54.0,-0.28071638204303506,0.25398218204301576,0.010000000000019327,0.0167342
14076,2023-07-03 13:46:32.651019392,2,192.85,66.0,-0.2805902820430351,0.25398218204301576,0.010000000000019327,0.0166081
14079,2023-07-03 13:46:32.975617696,2,192.86,49.0,-0.04182591820430158,0.025398218204301576,0.0,0.0164277
14081,2023-07-03 13:46:33.296041081,2,192.86,141.0,-0.27051798204301575,0.25398218204301576,0.0,0.0165358
14084,2023-07-03 13:46:35.010677633,1,192.86,124.0,-0.27056958204301573,0.25398218204301576,0.0,0.0165874
14085,2023-07-03 13:46:35.807657758,1,192.88,107.0,-0.27054358204301576,0.25398218204301576,0.0,0.0165614
14094,2023-07-03 13:46:36.280317208,1,192.89,149.0,-0.27108768204301575,0.25398218204301576,0.0,0.0171055
14095,2023-07-03 13:46:36.280317208,2,192.89,128.0,-0.27108768204301575,0.25398218204301576,0.0,0.0171055
14100,2023-07-03 13:46:36.360858519,1,192.87,74.0,-0.19137046638365157,0.16459926638366065,0.009999999999990905,0.0167712
14107,2023-07-03 13:46:38.011954715,1,192.94,98.0,-0.27061618204301574,0.25398218204301576,0.0,0.016634
14118,2023-07-03 13:46:39.001673677,1,192.97,117.0,-0.04183701820430158,0.025398218204301576,0.0,0.0164388
14119,2023-07-03 13:46:39.360925565,1,192.96,99.0,-0.28052578204300666,0.25398218204301576,0.009999999999990905,0.0165436
14124,2023-07-03 13:46:39.389405070,1,192.92,99.0,-0.2804446820430351,0.25398218204301576,0.010000000000019327,0.0164625
14129,2023-07-03 13:46:39.391073384,1,192.9,75.0,-0.1538197910214988,0.12699109102150788,0.009999999999990905,0.0168287
14133,2023-07-03 13:46:39.923134434,1,192.89,63.0,-0.06266700464465386,0.03591850464463453,0.010000000000019327,0.0167485
14158,2023-07-03 13:46:41.551556501,1,192.95,108.0,-0.47568394810325354,0.4391762481032433,0.020000000000010232,0.0165077
14171,2023-07-03 13:46:43.632294494,2,192.95,102.0,-0.27071878204301575,0.25398218204301576,0.0,0.0167366
